sample_ID	filtered_reads_in_sample	kingdom	phylum	tclass	order	family	genus	species	subspecies	read_count	RPKMF	avg_read_identity	assembly_list
25-000499-54A2-DPD02-08-01-FA03-01-69.p2113_noHost_removal	28612426	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__unclassified_Anelloviridae	s__Torque teno virus	t__unclassified_Torque teno virus	292	3.364772908766478	0.9391106666588847	set:KP343843
25-000499-54A2-DPD02-08-01-FA03-01-69.p2113_noHost_removal	28612426	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Lymphocryptovirus	s__Lymphocryptovirus humangamma4	t__Human gammaherpesvirus 4	6216	1.2643724547199837	0.9914937402778213	GCF_002402265.1
25-000499-54A2-DPD02-08-01-FA03-01-69.p2113_noHost_removal	28612426	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta7	t__Human betaherpesvirus 7	1035	0.2363019000813173	0.9965044169893332	GCF_000848125.1
25-000499-54A2-DPD02-08-01-FA03-01-69.p2113_noHost_removal	28612426	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 2	t__Human papillomavirus 17	35	0.1647245830689771	0.9752128666035954	set:JN211195
25-000499-54A2-DPD02-08-01-FA03-01-69.p2113_noHost_removal	28612426	k__Viruses	p__Duplornaviricota	c__Resentoviricetes	o__Reovirales	f__unclassified_Reovirales	g__unclassified_Reovirales	s__High Island virus	t__unclassified_High Island virus	45	0.08883045777893263	0.9533304603892839	set:623b1b621891025bf29d225275a9f84652022ec9
26-000787-54A1-UBD01-00-02-DB01-02-81.p2113_noHost_removal	902330	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Simplexvirus	s__Simplexvirus humanalpha1	t__Human alphaherpesvirus 1	2463	17.931705242762174	0.9924039508735119	GCF_000859985.2
26-000787-54A1-UBD01-00-02-DB01-02-81.p2113_noHost_removal	902330	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 1	t__Human papillomavirus 98	112	16.625114321040023	0.9994678334910123	set:FM955837
26-000787-54A1-UBD01-00-02-DB01-02-81.p2113_noHost_removal	902330	k__Viruses	p__Pisuviricota	c__Pisoniviricetes	o__Picornavirales	f__Picornaviridae	g__Enterovirus	s__Enterovirus A	t__Coxsackievirus A16	3661	547.0235872103171	0.98432388857001	set:KC695830
26-000787-54A1-UBD01-00-02-DB01-02-81.p2113_noHost_removal	902330	k__Viruses	p__Pisuviricota	c__Pisoniviricetes	o__Picornavirales	f__Picornaviridae	g__Salivirus	s__Salivirus A	t__Salivirus A	153	21.13963662205391	0.9588336097435858	set:KT240115
26-000787-54A1-UBD01-00-02-DB01-02-81.p2113_noHost_removal	902330	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Sepolyvirales	f__Polyomaviridae	g__Alphapolyomavirus	s__Alphapolyomavirus quintihominis	t__Merkel cell polyomavirus	3892	800.6827264434281	0.9894641127406144	GCF_000874865.1
26-000666-54A2-SAD01-01-01-EC01-03-49.p2113_noHost_removal	29621880	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__unclassified_Anelloviridae	s__Torque teno virus	t__unclassified_Torque teno virus	32	0.28455638683151246	0.9429488342556469	set:FR751491,set:AB038620
26-000666-54A2-SAD01-01-01-EC01-03-49.p2113_noHost_removal	29621880	k__Viruses	p__Cressdnaviricota	c__Arfiviricetes	o__Cirlivirales	f__Circoviridae	g__unclassified_Circoviridae	s__Human respiratory circular DNA virus	t__Human respiratory circular DNA virus	1302	14.373445443982227	0.9592070743213499	acc:MN535741.1
26-000666-54A2-SAD01-01-01-EC01-03-49.p2113_noHost_removal	29621880	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Cytomegalovirus	s__Cytomegalovirus humanbeta5	t__Human betaherpesvirus 5	4050	0.5802061565596054	0.9820827612275659	GCF_000845245.1
26-000666-54A2-SAD01-01-01-EC01-03-49.p2113_noHost_removal	29621880	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta7	t__Human betaherpesvirus 7	229360	50.58090646770407	0.9982509752441266	GCF_000848125.1
26-000666-54A2-SAD01-01-01-EC01-03-49.p2113_noHost_removal	29621880	k__Viruses	p__Artverviricota	c__Revtraviricetes	o__Ortervirales	f__Retroviridae	g__Alpharetrovirus	s__Alpharetrovirus avileu	t__unclassified_Alpharetrovirus avileu	61	0.26864778067101075	0.917568751912259	acc:MT538246.1,set:KU937324
26-000666-54A2-SAD01-01-01-EC01-03-49.p2113_noHost_removal	29621880	k__Viruses	p__Artverviricota	c__Revtraviricetes	o__Ortervirales	f__Retroviridae	g__Betaretrovirus	s__Enzootic nasal tumour virus 2	t__Enzootic nasal tumour virus 2	274	1.2367855751299908	0.9655526745219022	set:MK164396
26-000666-54A2-SAD01-01-01-EC01-03-49.p2113_noHost_removal	29621880	k__Viruses	p__Pisuviricota	c__Pisoniviricetes	o__Sobelivirales	f__Solemoviridae	g__Polerovirus	s__Polerovirus TUYV	t__Turnip yellows virus	8	0.047665131834645394	0.986754966887417	GCF_000894875.2
26-000656-54A2-SAD01-01-01-EC01-03-42.p2113_noHost_removal	28833760	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__Alphatorquevirus	s__Alphatorquevirus homin6	t__unclassified_Alphatorquevirus homin6	1458	13.647969158600116	0.9476682101792436	GCF_000888995.1
